absolute_contraction,arm,checkpoint,epsilon,layer,model,module,probe_name,relative_functional_contraction_module,source_name,source_protocol,state_rank_base,state_rank_current,state_rank_delta,source_key,artifact_probe_name,sample_count,sample_ids_sha256,source_path,module_set
8.0,,320,0.01,18,,mlp.up_proj,E_AIME24,0.005198180636777128,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,1539.0,1531.0,-8.0,qwen_alpha05_module,E_math_hard_v2,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
9.0,,320,0.025,18,,mlp.up_proj,E_AIME24,0.007712082262210797,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,1167.0,1158.0,-9.0,qwen_alpha05_module,E_math_hard_v2,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
10.0,,320,0.05,18,,mlp.up_proj,E_AIME24,0.011587485515643106,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,863.0,853.0,-10.0,qwen_alpha05_module,E_math_hard_v2,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
8.0,,320,0.1,18,,mlp.up_proj,E_AIME24,0.014388489208633094,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,556.0,548.0,-8.0,qwen_alpha05_module,E_math_hard_v2,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
8.0,,320,0.01,18,,mlp.down_proj,E_AIME24,0.0045351473922902496,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,1764.0,1756.0,-8.0,qwen_alpha05_module,E_math_hard_v2,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
10.0,,320,0.025,18,,mlp.down_proj,E_AIME24,0.007057163020465773,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,1417.0,1407.0,-10.0,qwen_alpha05_module,E_math_hard_v2,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
11.0,,320,0.05,18,,mlp.down_proj,E_AIME24,0.009847806624888093,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,1117.0,1106.0,-11.0,qwen_alpha05_module,E_math_hard_v2,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
11.0,,320,0.1,18,,mlp.down_proj,E_AIME24,0.013836477987421384,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,795.0,784.0,-11.0,qwen_alpha05_module,E_math_hard_v2,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,0,0.01,18,,self_attn.v_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,729.0,729.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,0,0.025,18,,self_attn.v_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,572.0,572.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,0,0.05,18,,self_attn.v_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,431.0,431.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,0,0.1,18,,self_attn.v_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,278.0,278.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,0,0.01,18,,self_attn.o_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,1471.0,1471.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,0,0.025,18,,self_attn.o_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,1106.0,1106.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,0,0.05,18,,self_attn.o_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,811.0,811.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,0,0.1,18,,self_attn.o_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,518.0,518.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,0,0.01,18,,mlp.gate_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,1668.0,1668.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,0,0.025,18,,mlp.gate_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,1164.0,1164.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,0,0.05,18,,mlp.gate_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,732.0,732.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,0,0.1,18,,mlp.gate_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,328.0,328.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,0,0.01,18,,mlp.up_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,2030.0,2030.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,0,0.025,18,,mlp.up_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,1656.0,1656.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,0,0.05,18,,mlp.up_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,1282.0,1282.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,0,0.1,18,,mlp.up_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,851.0,851.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,0,0.01,18,,mlp.down_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,2156.0,2156.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,0,0.025,18,,mlp.down_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,1847.0,1847.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,0,0.05,18,,mlp.down_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,1519.0,1519.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,0,0.1,18,,mlp.down_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,1115.0,1115.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,5,0.01,18,,self_attn.v_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,729.0,729.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,5,0.025,18,,self_attn.v_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,572.0,572.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,5,0.05,18,,self_attn.v_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,431.0,431.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,5,0.1,18,,self_attn.v_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,278.0,278.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
-2.0,,5,0.01,18,,self_attn.o_proj,E_mmluPro,-0.0013596193065941536,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,1471.0,1473.0,2.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
-2.0,,5,0.025,18,,self_attn.o_proj,E_mmluPro,-0.0018083182640144665,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,1106.0,1108.0,2.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
-2.0,,5,0.05,18,,self_attn.o_proj,E_mmluPro,-0.002466091245376079,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,811.0,813.0,2.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
-2.0,,5,0.1,18,,self_attn.o_proj,E_mmluPro,-0.003861003861003861,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,518.0,520.0,2.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,5,0.01,18,,mlp.gate_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,1668.0,1668.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
-1.0,,5,0.025,18,,mlp.gate_proj,E_mmluPro,-0.000859106529209622,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,1164.0,1165.0,1.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
-1.0,,5,0.05,18,,mlp.gate_proj,E_mmluPro,-0.001366120218579235,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,732.0,733.0,1.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,5,0.1,18,,mlp.gate_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,328.0,328.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,5,0.01,18,,mlp.up_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,2030.0,2030.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,5,0.025,18,,mlp.up_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,1656.0,1656.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,5,0.05,18,,mlp.up_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,1282.0,1282.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
-1.0,,5,0.1,18,,mlp.up_proj,E_mmluPro,-0.0011750881316098707,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,851.0,852.0,1.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,5,0.01,18,,mlp.down_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,2156.0,2156.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,5,0.025,18,,mlp.down_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,1847.0,1847.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,5,0.05,18,,mlp.down_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,1519.0,1519.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
1.0,,5,0.1,18,,mlp.down_proj,E_mmluPro,0.0008968609865470852,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,1115.0,1114.0,-1.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,20,0.01,18,,self_attn.v_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,729.0,729.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,20,0.025,18,,self_attn.v_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,572.0,572.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,20,0.05,18,,self_attn.v_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,431.0,431.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,20,0.1,18,,self_attn.v_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,278.0,278.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
-4.0,,20,0.01,18,,self_attn.o_proj,E_mmluPro,-0.002719238613188307,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,1471.0,1475.0,4.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
-3.0,,20,0.025,18,,self_attn.o_proj,E_mmluPro,-0.0027124773960217,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,1106.0,1109.0,3.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
-3.0,,20,0.05,18,,self_attn.o_proj,E_mmluPro,-0.0036991368680641184,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,811.0,814.0,3.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
-3.0,,20,0.1,18,,self_attn.o_proj,E_mmluPro,-0.005791505791505791,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,518.0,521.0,3.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
2.0,,20,0.01,18,,mlp.gate_proj,E_mmluPro,0.001199040767386091,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,1668.0,1666.0,-2.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
1.0,,20,0.025,18,,mlp.gate_proj,E_mmluPro,0.000859106529209622,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,1164.0,1163.0,-1.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
1.0,,20,0.05,18,,mlp.gate_proj,E_mmluPro,0.001366120218579235,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,732.0,731.0,-1.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
1.0,,20,0.1,18,,mlp.gate_proj,E_mmluPro,0.003048780487804878,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,328.0,327.0,-1.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
1.0,,20,0.01,18,,mlp.up_proj,E_mmluPro,0.0004926108374384236,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,2030.0,2029.0,-1.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
0.0,,20,0.025,18,,mlp.up_proj,E_mmluPro,0.0,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,1656.0,1656.0,0.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
-1.0,,20,0.05,18,,mlp.up_proj,E_mmluPro,-0.00078003120124805,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,1282.0,1283.0,1.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
-1.0,,20,0.1,18,,mlp.up_proj,E_mmluPro,-0.0011750881316098707,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,851.0,852.0,1.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
-1.0,,20,0.01,18,,mlp.down_proj,E_mmluPro,-0.00046382189239332097,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,2156.0,2157.0,1.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
-2.0,,20,0.025,18,,mlp.down_proj,E_mmluPro,-0.0010828370330265296,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,1847.0,1849.0,2.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
-2.0,,20,0.05,18,,mlp.down_proj,E_mmluPro,-0.0013166556945358788,qwen_alpha05_r_epsilon,qwen_alpha05_existing_module_r_epsilon_reuse,1519.0,1521.0,2.0,qwen_alpha05_module,E_ood,,,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/qwen_alpha05_r_epsilon.csv,equal5_non_qk
