arm,base_r_epsilon,delta_from_base,epsilon,layer,module,n_samples,probe,r_epsilon,step,track
frozen_self,2268,-10,0.01,7,mlp.up_proj,541,E_if,2258,160,per_checkpoint
frozen_self,1780,-13,0.025,7,mlp.up_proj,541,E_if,1767,160,per_checkpoint
frozen_self,1322,-15,0.05,7,mlp.up_proj,541,E_if,1307,160,per_checkpoint
frozen_self,822,-14,0.1,7,mlp.up_proj,541,E_if,808,160,per_checkpoint
frozen_self,2454,-4,0.01,7,mlp.down_proj,541,E_if,2450,160,per_checkpoint
frozen_self,2074,-7,0.025,7,mlp.down_proj,541,E_if,2067,160,per_checkpoint
frozen_self,1690,-9,0.05,7,mlp.down_proj,541,E_if,1681,160,per_checkpoint
frozen_self,1231,-10,0.1,7,mlp.down_proj,541,E_if,1221,160,per_checkpoint
frozen_self,630,-13,0.01,14,self_attn.q_proj,541,E_if,617,160,per_checkpoint
frozen_self,309,-9,0.025,14,self_attn.q_proj,541,E_if,300,160,per_checkpoint
frozen_self,135,-5,0.05,14,self_attn.q_proj,541,E_if,130,160,per_checkpoint
frozen_self,44,-2,0.1,14,self_attn.q_proj,541,E_if,42,160,per_checkpoint
frozen_self,344,-6,0.01,14,self_attn.k_proj,541,E_if,338,160,per_checkpoint
frozen_self,188,-4,0.025,14,self_attn.k_proj,541,E_if,184,160,per_checkpoint
frozen_self,98,-3,0.05,14,self_attn.k_proj,541,E_if,95,160,per_checkpoint
frozen_self,42,-1,0.1,14,self_attn.k_proj,541,E_if,41,160,per_checkpoint
frozen_self,831,-5,0.01,14,self_attn.v_proj,541,E_if,826,160,per_checkpoint
frozen_self,703,-6,0.025,14,self_attn.v_proj,541,E_if,697,160,per_checkpoint
frozen_self,571,-8,0.05,14,self_attn.v_proj,541,E_if,563,160,per_checkpoint
frozen_self,408,-8,0.1,14,self_attn.v_proj,541,E_if,400,160,per_checkpoint
frozen_self,1511,-22,0.01,14,self_attn.o_proj,541,E_if,1489,160,per_checkpoint
frozen_self,1157,-21,0.025,14,self_attn.o_proj,541,E_if,1136,160,per_checkpoint
frozen_self,868,-20,0.05,14,self_attn.o_proj,541,E_if,848,160,per_checkpoint
frozen_self,572,-17,0.1,14,self_attn.o_proj,541,E_if,555,160,per_checkpoint
frozen_self,1310,-42,0.01,14,mlp.gate_proj,541,E_if,1268,160,per_checkpoint
frozen_self,710,-37,0.025,14,mlp.gate_proj,541,E_if,673,160,per_checkpoint
frozen_self,328,-24,0.05,14,mlp.gate_proj,541,E_if,304,160,per_checkpoint
frozen_self,96,-10,0.1,14,mlp.gate_proj,541,E_if,86,160,per_checkpoint
frozen_self,2179,-21,0.01,14,mlp.up_proj,541,E_if,2158,160,per_checkpoint
frozen_self,1671,-25,0.025,14,mlp.up_proj,541,E_if,1646,160,per_checkpoint
frozen_self,1208,-26,0.05,14,mlp.up_proj,541,E_if,1182,160,per_checkpoint
frozen_self,722,-22,0.1,14,mlp.up_proj,541,E_if,700,160,per_checkpoint
frozen_self,2435,-16,0.01,14,mlp.down_proj,541,E_if,2419,160,per_checkpoint
frozen_self,2031,-22,0.025,14,mlp.down_proj,541,E_if,2009,160,per_checkpoint
frozen_self,1632,-24,0.05,14,mlp.down_proj,541,E_if,1608,160,per_checkpoint
frozen_self,1166,-25,0.1,14,mlp.down_proj,541,E_if,1141,160,per_checkpoint
frozen_self,758,-40,0.01,21,self_attn.q_proj,541,E_if,718,160,per_checkpoint
frozen_self,366,-28,0.025,21,self_attn.q_proj,541,E_if,338,160,per_checkpoint
frozen_self,143,-14,0.05,21,self_attn.q_proj,541,E_if,129,160,per_checkpoint
frozen_self,31,-4,0.1,21,self_attn.q_proj,541,E_if,27,160,per_checkpoint
frozen_self,398,-16,0.01,21,self_attn.k_proj,541,E_if,382,160,per_checkpoint
frozen_self,218,-14,0.025,21,self_attn.k_proj,541,E_if,204,160,per_checkpoint
frozen_self,100,-8,0.05,21,self_attn.k_proj,541,E_if,92,160,per_checkpoint
frozen_self,34,-3,0.1,21,self_attn.k_proj,541,E_if,31,160,per_checkpoint
frozen_self,777,-11,0.01,21,self_attn.v_proj,541,E_if,766,160,per_checkpoint
frozen_self,639,-14,0.025,21,self_attn.v_proj,541,E_if,625,160,per_checkpoint
frozen_self,503,-16,0.05,21,self_attn.v_proj,541,E_if,487,160,per_checkpoint
frozen_self,346,-17,0.1,21,self_attn.v_proj,541,E_if,329,160,per_checkpoint
frozen_self,1518,-49,0.01,21,self_attn.o_proj,541,E_if,1469,160,per_checkpoint
frozen_self,1147,-43,0.025,21,self_attn.o_proj,541,E_if,1104,160,per_checkpoint
frozen_self,848,-36,0.05,21,self_attn.o_proj,541,E_if,812,160,per_checkpoint
frozen_self,549,-27,0.1,21,self_attn.o_proj,541,E_if,522,160,per_checkpoint
frozen_self,1786,-88,0.01,21,mlp.gate_proj,541,E_if,1698,160,per_checkpoint
frozen_self,1198,-94,0.025,21,mlp.gate_proj,541,E_if,1104,160,per_checkpoint
frozen_self,725,-82,0.05,21,mlp.gate_proj,541,E_if,643,160,per_checkpoint
frozen_self,306,-53,0.1,21,mlp.gate_proj,541,E_if,253,160,per_checkpoint
frozen_self,2231,-51,0.01,21,mlp.up_proj,541,E_if,2180,160,per_checkpoint
frozen_self,1741,-62,0.025,21,mlp.up_proj,541,E_if,1679,160,per_checkpoint
frozen_self,1291,-64,0.05,21,mlp.up_proj,541,E_if,1227,160,per_checkpoint
frozen_self,809,-57,0.1,21,mlp.up_proj,541,E_if,752,160,per_checkpoint
frozen_self,2416,-41,0.01,21,mlp.down_proj,541,E_if,2375,160,per_checkpoint
frozen_self,2004,-54,0.025,21,mlp.down_proj,541,E_if,1950,160,per_checkpoint
frozen_self,1600,-61,0.05,21,mlp.down_proj,541,E_if,1539,160,per_checkpoint
frozen_self,1130,-61,0.1,21,mlp.down_proj,541,E_if,1069,160,per_checkpoint
frozen_self,602,-1,0.01,7,self_attn.q_proj,128,E_general,601,160,per_checkpoint
frozen_self,277,0,0.025,7,self_attn.q_proj,128,E_general,277,160,per_checkpoint
frozen_self,104,0,0.05,7,self_attn.q_proj,128,E_general,104,160,per_checkpoint
frozen_self,24,0,0.1,7,self_attn.q_proj,128,E_general,24,160,per_checkpoint
frozen_self,347,0,0.01,7,self_attn.k_proj,128,E_general,347,160,per_checkpoint
frozen_self,186,0,0.025,7,self_attn.k_proj,128,E_general,186,160,per_checkpoint
frozen_self,88,0,0.05,7,self_attn.k_proj,128,E_general,88,160,per_checkpoint
frozen_self,29,0,0.1,7,self_attn.k_proj,128,E_general,29,160,per_checkpoint
frozen_self,769,-2,0.01,7,self_attn.v_proj,128,E_general,767,160,per_checkpoint
frozen_self,619,-3,0.025,7,self_attn.v_proj,128,E_general,616,160,per_checkpoint
frozen_self,479,-3,0.05,7,self_attn.v_proj,128,E_general,476,160,per_checkpoint
frozen_self,323,-2,0.1,7,self_attn.v_proj,128,E_general,321,160,per_checkpoint
frozen_self,1435,-3,0.01,7,self_attn.o_proj,128,E_general,1432,160,per_checkpoint
frozen_self,1072,-4,0.025,7,self_attn.o_proj,128,E_general,1068,160,per_checkpoint
frozen_self,784,-3,0.05,7,self_attn.o_proj,128,E_general,781,160,per_checkpoint
frozen_self,501,-2,0.1,7,self_attn.o_proj,128,E_general,499,160,per_checkpoint
frozen_self,1725,-2,0.01,7,mlp.gate_proj,128,E_general,1723,160,per_checkpoint
frozen_self,1115,-2,0.025,7,mlp.gate_proj,128,E_general,1113,160,per_checkpoint
frozen_self,635,-2,0.05,7,mlp.gate_proj,128,E_general,633,160,per_checkpoint
frozen_self,235,-1,0.1,7,mlp.gate_proj,128,E_general,234,160,per_checkpoint
frozen_self,2385,-3,0.01,7,mlp.up_proj,128,E_general,2382,160,per_checkpoint
frozen_self,1939,-4,0.025,7,mlp.up_proj,128,E_general,1935,160,per_checkpoint
frozen_self,1506,-5,0.05,7,mlp.up_proj,128,E_general,1501,160,per_checkpoint
frozen_self,1012,-6,0.1,7,mlp.up_proj,128,E_general,1006,160,per_checkpoint
frozen_self,2545,1,0.01,7,mlp.down_proj,128,E_general,2546,160,per_checkpoint
frozen_self,2208,0,0.025,7,mlp.down_proj,128,E_general,2208,160,per_checkpoint
frozen_self,1859,-1,0.05,7,mlp.down_proj,128,E_general,1858,160,per_checkpoint
frozen_self,1428,-1,0.1,7,mlp.down_proj,128,E_general,1427,160,per_checkpoint
frozen_self,693,-9,0.01,14,self_attn.q_proj,128,E_general,684,160,per_checkpoint
frozen_self,351,-6,0.025,14,self_attn.q_proj,128,E_general,345,160,per_checkpoint
frozen_self,156,-4,0.05,14,self_attn.q_proj,128,E_general,152,160,per_checkpoint
frozen_self,50,-2,0.1,14,self_attn.q_proj,128,E_general,48,160,per_checkpoint
frozen_self,375,-4,0.01,14,self_attn.k_proj,128,E_general,371,160,per_checkpoint
frozen_self,212,-4,0.025,14,self_attn.k_proj,128,E_general,208,160,per_checkpoint
frozen_self,111,-2,0.05,14,self_attn.k_proj,128,E_general,109,160,per_checkpoint
frozen_self,48,-1,0.1,14,self_attn.k_proj,128,E_general,47,160,per_checkpoint
frozen_self,863,-1,0.01,14,self_attn.v_proj,128,E_general,862,160,per_checkpoint
frozen_self,751,-3,0.025,14,self_attn.v_proj,128,E_general,748,160,per_checkpoint
frozen_self,631,-3,0.05,14,self_attn.v_proj,128,E_general,628,160,per_checkpoint
frozen_self,479,-4,0.1,14,self_attn.v_proj,128,E_general,475,160,per_checkpoint
frozen_self,1584,-11,0.01,14,self_attn.o_proj,128,E_general,1573,160,per_checkpoint
frozen_self,1239,-10,0.025,14,self_attn.o_proj,128,E_general,1229,160,per_checkpoint
frozen_self,955,-10,0.05,14,self_attn.o_proj,128,E_general,945,160,per_checkpoint
frozen_self,659,-8,0.1,14,self_attn.o_proj,128,E_general,651,160,per_checkpoint
frozen_self,1400,-16,0.01,14,mlp.gate_proj,128,E_general,1384,160,per_checkpoint
frozen_self,785,-14,0.025,14,mlp.gate_proj,128,E_general,771,160,per_checkpoint
frozen_self,368,-10,0.05,14,mlp.gate_proj,128,E_general,358,160,per_checkpoint
frozen_self,100,-4,0.1,14,mlp.gate_proj,128,E_general,96,160,per_checkpoint
frozen_self,2315,-8,0.01,14,mlp.up_proj,128,E_general,2307,160,per_checkpoint
frozen_self,1853,-10,0.025,14,mlp.up_proj,128,E_general,1843,160,per_checkpoint
frozen_self,1413,-11,0.05,14,mlp.up_proj,128,E_general,1402,160,per_checkpoint
frozen_self,924,-10,0.1,14,mlp.up_proj,128,E_general,914,160,per_checkpoint
frozen_self,2529,-4,0.01,14,mlp.down_proj,128,E_general,2525,160,per_checkpoint
frozen_self,2167,-6,0.025,14,mlp.down_proj,128,E_general,2161,160,per_checkpoint
frozen_self,1802,-7,0.05,14,mlp.down_proj,128,E_general,1795,160,per_checkpoint
frozen_self,1362,-7,0.1,14,mlp.down_proj,128,E_general,1355,160,per_checkpoint
frozen_self,851,-16,0.01,21,self_attn.q_proj,128,E_general,835,160,per_checkpoint
frozen_self,444,-13,0.025,21,self_attn.q_proj,128,E_general,431,160,per_checkpoint
frozen_self,185,-8,0.05,21,self_attn.q_proj,128,E_general,177,160,per_checkpoint
frozen_self,40,-3,0.1,21,self_attn.q_proj,128,E_general,37,160,per_checkpoint
frozen_self,435,-6,0.01,21,self_attn.k_proj,128,E_general,429,160,per_checkpoint
frozen_self,253,-7,0.025,21,self_attn.k_proj,128,E_general,246,160,per_checkpoint
frozen_self,119,-4,0.05,21,self_attn.k_proj,128,E_general,115,160,per_checkpoint
frozen_self,40,-2,0.1,21,self_attn.k_proj,128,E_general,38,160,per_checkpoint
frozen_self,813,-3,0.01,21,self_attn.v_proj,128,E_general,810,160,per_checkpoint
frozen_self,689,-5,0.025,21,self_attn.v_proj,128,E_general,684,160,per_checkpoint
frozen_self,564,-6,0.05,21,self_attn.v_proj,128,E_general,558,160,per_checkpoint
frozen_self,413,-6,0.1,21,self_attn.v_proj,128,E_general,407,160,per_checkpoint
frozen_self,1500,-20,0.01,21,self_attn.o_proj,128,E_general,1480,160,per_checkpoint
frozen_self,1137,-17,0.025,21,self_attn.o_proj,128,E_general,1120,160,per_checkpoint
frozen_self,844,-15,0.05,21,self_attn.o_proj,128,E_general,829,160,per_checkpoint
frozen_self,548,-11,0.1,21,self_attn.o_proj,128,E_general,537,160,per_checkpoint
frozen_self,1927,-29,0.01,21,mlp.gate_proj,128,E_general,1898,160,per_checkpoint
frozen_self,1362,-32,0.025,21,mlp.gate_proj,128,E_general,1330,160,per_checkpoint
frozen_self,887,-30,0.05,21,mlp.gate_proj,128,E_general,857,160,per_checkpoint
frozen_self,430,-23,0.1,21,mlp.gate_proj,128,E_general,407,160,per_checkpoint
frozen_self,2321,-15,0.01,21,mlp.up_proj,128,E_general,2306,160,per_checkpoint
frozen_self,1864,-20,0.025,21,mlp.up_proj,128,E_general,1844,160,per_checkpoint
frozen_self,1431,-21,0.05,21,mlp.up_proj,128,E_general,1410,160,per_checkpoint
frozen_self,951,-20,0.1,21,mlp.up_proj,128,E_general,931,160,per_checkpoint
frozen_self,2486,-11,0.01,21,mlp.down_proj,128,E_general,2475,160,per_checkpoint
frozen_self,2104,-15,0.025,21,mlp.down_proj,128,E_general,2089,160,per_checkpoint
frozen_self,1721,-18,0.05,21,mlp.down_proj,128,E_general,1703,160,per_checkpoint
frozen_self,1265,-17,0.1,21,mlp.down_proj,128,E_general,1248,160,per_checkpoint
frozen_self,295,-9,0.01,14,self_attn.q_proj,32,S_math,286,320,per_checkpoint
frozen_self,138,-4,0.025,14,self_attn.q_proj,32,S_math,134,320,per_checkpoint
frozen_self,65,-2,0.05,14,self_attn.q_proj,32,S_math,63,320,per_checkpoint
frozen_self,26,-1,0.1,14,self_attn.q_proj,32,S_math,25,320,per_checkpoint
frozen_self,186,-4,0.01,14,self_attn.k_proj,32,S_math,182,320,per_checkpoint
frozen_self,94,-1,0.025,14,self_attn.k_proj,32,S_math,93,320,per_checkpoint
frozen_self,49,0,0.05,14,self_attn.k_proj,32,S_math,49,320,per_checkpoint
frozen_self,19,-1,0.1,14,self_attn.k_proj,32,S_math,18,320,per_checkpoint
frozen_self,659,-22,0.01,14,self_attn.v_proj,32,S_math,637,320,per_checkpoint
frozen_self,498,-23,0.025,14,self_attn.v_proj,32,S_math,475,320,per_checkpoint
frozen_self,365,-20,0.05,14,self_attn.v_proj,32,S_math,345,320,per_checkpoint
frozen_self,237,-17,0.1,14,self_attn.v_proj,32,S_math,220,320,per_checkpoint
frozen_self,743,-66,0.01,14,self_attn.o_proj,32,S_math,677,320,per_checkpoint
frozen_self,477,-53,0.025,14,self_attn.o_proj,32,S_math,424,320,per_checkpoint
frozen_self,307,-40,0.05,14,self_attn.o_proj,32,S_math,267,320,per_checkpoint
frozen_self,172,-28,0.1,14,self_attn.o_proj,32,S_math,144,320,per_checkpoint
frozen_self,604,-50,0.01,14,mlp.gate_proj,32,S_math,554,320,per_checkpoint
frozen_self,295,-29,0.025,14,mlp.gate_proj,32,S_math,266,320,per_checkpoint
frozen_self,132,-15,0.05,14,mlp.gate_proj,32,S_math,117,320,per_checkpoint
frozen_self,37,-5,0.1,14,mlp.gate_proj,32,S_math,32,320,per_checkpoint
frozen_self,1193,-66,0.01,14,mlp.up_proj,32,S_math,1127,320,per_checkpoint
frozen_self,783,-54,0.025,14,mlp.up_proj,32,S_math,729,320,per_checkpoint
frozen_self,505,-41,0.05,14,mlp.up_proj,32,S_math,464,320,per_checkpoint
frozen_self,275,-26,0.1,14,mlp.up_proj,32,S_math,249,320,per_checkpoint
frozen_self,1423,-51,0.01,14,mlp.down_proj,32,S_math,1372,320,per_checkpoint
frozen_self,1011,-43,0.025,14,mlp.down_proj,32,S_math,968,320,per_checkpoint
frozen_self,711,-34,0.05,14,mlp.down_proj,32,S_math,677,320,per_checkpoint
frozen_self,440,-23,0.1,14,mlp.down_proj,32,S_math,417,320,per_checkpoint
frozen_self,391,-16,0.01,14,self_attn.q_proj,32,E_math,375,320,per_checkpoint
frozen_self,208,-12,0.025,14,self_attn.q_proj,32,E_math,196,320,per_checkpoint
frozen_self,103,-8,0.05,14,self_attn.q_proj,32,E_math,95,320,per_checkpoint
frozen_self,38,-2,0.1,14,self_attn.q_proj,32,E_math,36,320,per_checkpoint
frozen_self,263,-10,0.01,14,self_attn.k_proj,32,E_math,253,320,per_checkpoint
frozen_self,150,-7,0.025,14,self_attn.k_proj,32,E_math,143,320,per_checkpoint
frozen_self,84,-5,0.05,14,self_attn.k_proj,32,E_math,79,320,per_checkpoint
frozen_self,38,-2,0.1,14,self_attn.k_proj,32,E_math,36,320,per_checkpoint
frozen_self,659,-10,0.01,14,self_attn.v_proj,32,E_math,649,320,per_checkpoint
frozen_self,517,-12,0.025,14,self_attn.v_proj,32,E_math,505,320,per_checkpoint
frozen_self,397,-11,0.05,14,self_attn.v_proj,32,E_math,386,320,per_checkpoint
frozen_self,273,-10,0.1,14,self_attn.v_proj,32,E_math,263,320,per_checkpoint
frozen_self,848,-18,0.01,14,self_attn.o_proj,32,E_math,830,320,per_checkpoint
frozen_self,618,-16,0.025,14,self_attn.o_proj,32,E_math,602,320,per_checkpoint
frozen_self,447,-13,0.05,14,self_attn.o_proj,32,E_math,434,320,per_checkpoint
frozen_self,289,-10,0.1,14,self_attn.o_proj,32,E_math,279,320,per_checkpoint
frozen_self,588,-35,0.01,14,mlp.gate_proj,32,E_math,553,320,per_checkpoint
frozen_self,322,-28,0.025,14,mlp.gate_proj,32,E_math,294,320,per_checkpoint
frozen_self,158,-19,0.05,14,mlp.gate_proj,32,E_math,139,320,per_checkpoint
frozen_self,49,-9,0.1,14,mlp.gate_proj,32,E_math,40,320,per_checkpoint
frozen_self,1024,-22,0.01,14,mlp.up_proj,32,E_math,1002,320,per_checkpoint
frozen_self,752,-22,0.025,14,mlp.up_proj,32,E_math,730,320,per_checkpoint
frozen_self,535,-19,0.05,14,mlp.up_proj,32,E_math,516,320,per_checkpoint
frozen_self,326,-15,0.1,14,mlp.up_proj,32,E_math,311,320,per_checkpoint
frozen_self,1191,-15,0.01,14,mlp.down_proj,32,E_math,1176,320,per_checkpoint
frozen_self,928,-18,0.025,14,mlp.down_proj,32,E_math,910,320,per_checkpoint
frozen_self,711,-17,0.05,14,mlp.down_proj,32,E_math,694,320,per_checkpoint
frozen_self,489,-15,0.1,14,mlp.down_proj,32,E_math,474,320,per_checkpoint
frozen_self,479,-22,0.01,14,self_attn.q_proj,30,E_math_hard_v2,457,320,per_checkpoint
frozen_self,246,-15,0.025,14,self_attn.q_proj,30,E_math_hard_v2,231,320,per_checkpoint
frozen_self,117,-10,0.05,14,self_attn.q_proj,30,E_math_hard_v2,107,320,per_checkpoint
frozen_self,41,-3,0.1,14,self_attn.q_proj,30,E_math_hard_v2,38,320,per_checkpoint
frozen_self,298,-13,0.01,14,self_attn.k_proj,30,E_math_hard_v2,285,320,per_checkpoint
frozen_self,168,-10,0.025,14,self_attn.k_proj,30,E_math_hard_v2,158,320,per_checkpoint
frozen_self,91,-5,0.05,14,self_attn.k_proj,30,E_math_hard_v2,86,320,per_checkpoint
frozen_self,40,-2,0.1,14,self_attn.k_proj,30,E_math_hard_v2,38,320,per_checkpoint
frozen_self,764,-11,0.01,14,self_attn.v_proj,30,E_math_hard_v2,753,320,per_checkpoint
frozen_self,620,-14,0.025,14,self_attn.v_proj,30,E_math_hard_v2,606,320,per_checkpoint
frozen_self,487,-15,0.05,14,self_attn.v_proj,30,E_math_hard_v2,472,320,per_checkpoint
frozen_self,341,-13,0.1,14,self_attn.v_proj,30,E_math_hard_v2,328,320,per_checkpoint
frozen_self,1177,-31,0.01,14,self_attn.o_proj,30,E_math_hard_v2,1146,320,per_checkpoint
frozen_self,863,-27,0.025,14,self_attn.o_proj,30,E_math_hard_v2,836,320,per_checkpoint
frozen_self,627,-24,0.05,14,self_attn.o_proj,30,E_math_hard_v2,603,320,per_checkpoint
frozen_self,405,-19,0.1,14,self_attn.o_proj,30,E_math_hard_v2,386,320,per_checkpoint
frozen_self,877,-69,0.01,14,mlp.gate_proj,30,E_math_hard_v2,808,320,per_checkpoint
frozen_self,470,-54,0.025,14,mlp.gate_proj,30,E_math_hard_v2,416,320,per_checkpoint
frozen_self,225,-36,0.05,14,mlp.gate_proj,30,E_math_hard_v2,189,320,per_checkpoint
frozen_self,66,-15,0.1,14,mlp.gate_proj,30,E_math_hard_v2,51,320,per_checkpoint
frozen_self,1561,-41,0.01,14,mlp.up_proj,30,E_math_hard_v2,1520,320,per_checkpoint
frozen_self,1129,-41,0.025,14,mlp.up_proj,30,E_math_hard_v2,1088,320,per_checkpoint
frozen_self,792,-37,0.05,14,mlp.up_proj,30,E_math_hard_v2,755,320,per_checkpoint
frozen_self,474,-29,0.1,14,mlp.up_proj,30,E_math_hard_v2,445,320,per_checkpoint
frozen_self,1802,-33,0.01,14,mlp.down_proj,30,E_math_hard_v2,1769,320,per_checkpoint
frozen_self,1392,-35,0.025,14,mlp.down_proj,30,E_math_hard_v2,1357,320,per_checkpoint
frozen_self,1060,-33,0.05,14,mlp.down_proj,30,E_math_hard_v2,1027,320,per_checkpoint
frozen_self,724,-28,0.1,14,mlp.down_proj,30,E_math_hard_v2,696,320,per_checkpoint
frozen_self,603,-14,0.01,14,self_attn.q_proj,128,E_ood,589,320,per_checkpoint
frozen_self,288,-10,0.025,14,self_attn.q_proj,128,E_ood,278,320,per_checkpoint
frozen_self,123,-6,0.05,14,self_attn.q_proj,128,E_ood,117,320,per_checkpoint
frozen_self,41,-2,0.1,14,self_attn.q_proj,128,E_ood,39,320,per_checkpoint
frozen_self,330,-8,0.01,14,self_attn.k_proj,128,E_ood,322,320,per_checkpoint
frozen_self,178,-7,0.025,14,self_attn.k_proj,128,E_ood,171,320,per_checkpoint
frozen_self,91,-4,0.05,14,self_attn.k_proj,128,E_ood,87,320,per_checkpoint
frozen_self,39,-1,0.1,14,self_attn.k_proj,128,E_ood,38,320,per_checkpoint
frozen_self,848,-6,0.01,14,self_attn.v_proj,128,E_ood,842,320,per_checkpoint
frozen_self,728,-9,0.025,14,self_attn.v_proj,128,E_ood,719,320,per_checkpoint
frozen_self,602,-10,0.05,14,self_attn.v_proj,128,E_ood,592,320,per_checkpoint
frozen_self,446,-12,0.1,14,self_attn.v_proj,128,E_ood,434,320,per_checkpoint
frozen_self,1557,-26,0.01,14,self_attn.o_proj,128,E_ood,1531,320,per_checkpoint
frozen_self,1191,-25,0.025,14,self_attn.o_proj,128,E_ood,1166,320,per_checkpoint
frozen_self,891,-22,0.05,14,self_attn.o_proj,128,E_ood,869,320,per_checkpoint
frozen_self,586,-17,0.1,14,self_attn.o_proj,128,E_ood,569,320,per_checkpoint
frozen_self,1353,-57,0.01,14,mlp.gate_proj,128,E_ood,1296,320,per_checkpoint
frozen_self,732,-51,0.025,14,mlp.gate_proj,128,E_ood,681,320,per_checkpoint
frozen_self,328,-33,0.05,14,mlp.gate_proj,128,E_ood,295,320,per_checkpoint
frozen_self,83,-12,0.1,14,mlp.gate_proj,128,E_ood,71,320,per_checkpoint
frozen_self,2264,-28,0.01,14,mlp.up_proj,128,E_ood,2236,320,per_checkpoint
frozen_self,1776,-36,0.025,14,mlp.up_proj,128,E_ood,1740,320,per_checkpoint
frozen_self,1320,-37,0.05,14,mlp.up_proj,128,E_ood,1283,320,per_checkpoint
frozen_self,826,-34,0.1,14,mlp.up_proj,128,E_ood,792,320,per_checkpoint
frozen_self,2452,-15,0.01,14,mlp.down_proj,128,E_ood,2437,320,per_checkpoint
frozen_self,2058,-21,0.025,14,mlp.down_proj,128,E_ood,2037,320,per_checkpoint
frozen_self,1669,-23,0.05,14,mlp.down_proj,128,E_ood,1646,320,per_checkpoint
frozen_self,1213,-23,0.1,14,mlp.down_proj,128,E_ood,1190,320,per_checkpoint
frozen_self,630,-22,0.01,14,self_attn.q_proj,541,E_if,608,320,per_checkpoint
frozen_self,309,-16,0.025,14,self_attn.q_proj,541,E_if,293,320,per_checkpoint
frozen_self,135,-8,0.05,14,self_attn.q_proj,541,E_if,127,320,per_checkpoint
frozen_self,44,-3,0.1,14,self_attn.q_proj,541,E_if,41,320,per_checkpoint
frozen_self,344,-11,0.01,14,self_attn.k_proj,541,E_if,333,320,per_checkpoint
frozen_self,188,-8,0.025,14,self_attn.k_proj,541,E_if,180,320,per_checkpoint
frozen_self,98,-5,0.05,14,self_attn.k_proj,541,E_if,93,320,per_checkpoint
frozen_self,42,-2,0.1,14,self_attn.k_proj,541,E_if,40,320,per_checkpoint
frozen_self,831,-7,0.01,14,self_attn.v_proj,541,E_if,824,320,per_checkpoint
frozen_self,703,-10,0.025,14,self_attn.v_proj,541,E_if,693,320,per_checkpoint
frozen_self,571,-12,0.05,14,self_attn.v_proj,541,E_if,559,320,per_checkpoint
frozen_self,408,-13,0.1,14,self_attn.v_proj,541,E_if,395,320,per_checkpoint
frozen_self,1511,-38,0.01,14,self_attn.o_proj,541,E_if,1473,320,per_checkpoint
frozen_self,1157,-36,0.025,14,self_attn.o_proj,541,E_if,1121,320,per_checkpoint
frozen_self,868,-34,0.05,14,self_attn.o_proj,541,E_if,834,320,per_checkpoint
frozen_self,572,-29,0.1,14,self_attn.o_proj,541,E_if,543,320,per_checkpoint
frozen_self,1310,-66,0.01,14,mlp.gate_proj,541,E_if,1244,320,per_checkpoint
frozen_self,710,-57,0.025,14,mlp.gate_proj,541,E_if,653,320,per_checkpoint
frozen_self,328,-36,0.05,14,mlp.gate_proj,541,E_if,292,320,per_checkpoint
frozen_self,96,-14,0.1,14,mlp.gate_proj,541,E_if,82,320,per_checkpoint
frozen_self,2179,-35,0.01,14,mlp.up_proj,541,E_if,2144,320,per_checkpoint
frozen_self,1671,-43,0.025,14,mlp.up_proj,541,E_if,1628,320,per_checkpoint
