model,arm,checkpoint,probe_name,layer,module,epsilon,centered_state_rank,uncentered_state_rank,centered_minus_uncentered,spectrum_quantity,profile_source,checkpoint_weight_source,tail_at_r,tail_at_r_minus_1,margin_below,margin_above,two_sided_tail_margin,stable_rank,entropy_effective_rank,top1_energy_share,top10_energy_share,top32_energy_share,zero_probability_count,rank_spectrum_consistency,centered_state_rank_base,uncentered_state_rank_base,centered_absolute_contraction,centered_relative_contraction_module,uncentered_absolute_contraction,uncentered_relative_contraction_module
llama,seqkd,20,E_ood,14,self_attn.v_proj,0.05,617,602,15,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.04992713840924931,0.050178853566576156,7.286159075069187e-05,0.0001788535665761537,7.286159075069187e-05,16.97934316035045,341.74871883306787,0.05889509332346637,0.22188568945328613,0.364356372024894,0,PASS,618.0,602.0,1.0,0.0016181229773462784,0.0,0.0
llama,seqkd,20,E_ood,14,self_attn.v_proj,0.1,464,445,19,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.0997832708045018,0.10019764580685132,0.0002167291954981998,0.00019764580685131816,0.00019764580685131816,16.97934316035045,341.74871883306787,0.05889509332346637,0.22188568945328613,0.364356372024894,0,PASS,465.0,446.0,1.0,0.002150537634408602,1.0,0.002242152466367713
llama,seqkd,20,E_ood,14,self_attn.o_proj,0.01,1588,1557,31,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.009992676763938094,0.010019787013687297,7.323236061906185e-06,1.9787013687296365e-05,7.323236061906185e-06,11.506405685969712,359.99428010141713,0.0869081125150442,0.2679553045999245,0.397025744438549,0,PASS,1588.0,1556.0,0.0,0.0,-1.0,-0.0006426735218508997
llama,seqkd,20,E_ood,14,self_attn.o_proj,0.025,1226,1191,35,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.024997887809244376,0.025057891328006496,2.112190755625132e-06,5.789132800649438e-05,2.112190755625132e-06,11.506405685969712,359.99428010141713,0.0869081125150442,0.2679553045999245,0.397025744438549,0,PASS,1226.0,1191.0,0.0,0.0,0.0,0.0
llama,seqkd,20,E_ood,14,self_attn.o_proj,0.05,928,891,37,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.04995198733871346,0.05006567212256374,4.801266128653947e-05,6.567212256373967e-05,4.801266128653947e-05,11.506405685969712,359.99428010141713,0.0869081125150442,0.2679553045999245,0.397025744438549,0,PASS,928.0,891.0,0.0,0.0,0.0,0.0
llama,seqkd,20,E_ood,14,self_attn.o_proj,0.1,622,586,36,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.09990509107282088,0.10013436204004081,9.49089271791298e-05,0.000134362040040803,9.49089271791298e-05,11.506405685969712,359.99428010141713,0.0869081125150442,0.2679553045999245,0.397025744438549,0,PASS,622.0,586.0,0.0,0.0,0.0,0.0
llama,seqkd,20,E_ood,14,mlp.gate_proj,0.01,2104,1351,753,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.00999907930715135,0.01001892573363042,9.206928486497207e-07,1.89257336304198e-05,9.206928486497207e-07,8.93055245257133,240.5784393738656,0.11197515554730043,0.3721895541828822,0.5255911084394983,0,PASS,2104.0,1352.0,0.0,0.0,1.0,0.0007396449704142012
llama,seqkd,20,E_ood,14,mlp.gate_proj,0.025,1577,730,847,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.02498694676824123,0.02502610389122493,1.3053231758770878e-05,2.6103891224930204e-05,1.3053231758770878e-05,8.93055245257133,240.5784393738656,0.11197515554730043,0.3721895541828822,0.5255911084394983,0,PASS,1577.0,731.0,0.0,0.0,1.0,0.0013679890560875513
llama,seqkd,20,E_ood,14,mlp.gate_proj,0.05,1114,326,788,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.049979658832620705,0.0500526504194736,2.034116737929803e-05,5.2650419473596055e-05,2.034116737929803e-05,8.93055245257133,240.5784393738656,0.11197515554730043,0.3721895541828822,0.5255911084394983,0,PASS,1114.0,327.0,0.0,0.0,1.0,0.0030581039755351682
llama,seqkd,20,E_ood,14,mlp.gate_proj,0.1,649,82,567,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.09989974282637067,0.10005713046541877,0.0001002571736293395,5.7130465418761545e-05,5.7130465418761545e-05,8.93055245257133,240.5784393738656,0.11197515554730043,0.3721895541828822,0.5255911084394983,0,PASS,649.0,83.0,0.0,0.0,1.0,0.012048192771084338
llama,seqkd,20,E_ood,14,mlp.up_proj,0.01,2348,2261,87,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.009985205332456676,0.010009098908637656,1.4794667543324702e-05,9.098908637655487e-06,9.098908637655487e-06,12.94022925922445,447.0438965406198,0.07727838355623795,0.2680178981849626,0.4067322983336475,0,PASS,2349.0,2263.0,1.0,0.0004257130693912303,2.0,0.0008837825894829872
llama,seqkd,20,E_ood,14,mlp.up_proj,0.025,1890,1773,117,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.024997014496912832,0.025040260541127013,2.985503087169633e-06,4.026054112701155e-05,2.985503087169633e-06,12.94022925922445,447.0438965406198,0.07727838355623795,0.2680178981849626,0.4067322983336475,0,PASS,1891.0,1775.0,1.0,0.0005288207297726071,2.0,0.0011267605633802818
llama,seqkd,20,E_ood,14,mlp.up_proj,0.05,1453,1317,136,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.049992086596959515,0.05006604825665402,7.913403040488154e-06,6.604825665401659e-05,7.913403040488154e-06,12.94022925922445,447.0438965406198,0.07727838355623795,0.2680178981849626,0.4067322983336475,0,PASS,1454.0,1319.0,1.0,0.000687757909215956,2.0,0.001516300227445034
llama,seqkd,20,E_ood,14,mlp.up_proj,0.1,965,824,141,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.0999576424720175,0.10009687931450911,4.235752798251169e-05,9.687931450910736e-05,4.235752798251169e-05,12.94022925922445,447.0438965406198,0.07727838355623795,0.2680178981849626,0.4067322983336475,0,PASS,966.0,825.0,1.0,0.0010351966873706005,1.0,0.0012121212121212121
llama,seqkd,20,E_ood,14,mlp.down_proj,0.01,2474,2450,24,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.009975087890301193,0.010003843920963554,2.4912109698807527e-05,3.843920963553585e-06,3.843920963553585e-06,20.46024472944384,813.0288252033439,0.048875270712716565,0.18087387415208547,0.2744087928069109,0,PASS,2475.0,2452.0,1.0,0.00040404040404040404,2.0,0.0008156606851549756
llama,seqkd,20,E_ood,14,mlp.down_proj,0.025,2088,2055,33,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.024995846423303596,0.02504638720741936,4.153576696405703e-06,4.6387207419357895e-05,4.153576696405703e-06,20.46024472944384,813.0288252033439,0.048875270712716565,0.18087387415208547,0.2744087928069109,0,PASS,2091.0,2058.0,3.0,0.0014347202295552368,3.0,0.0014577259475218659
llama,seqkd,20,E_ood,14,mlp.down_proj,0.05,1706,1665,41,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.049996669243368305,0.05007943586746584,3.3307566316975734e-06,7.943586746583797e-05,3.3307566316975734e-06,20.46024472944384,813.0288252033439,0.048875270712716565,0.18087387415208547,0.2744087928069109,0,PASS,1709.0,1669.0,3.0,0.0017554125219426564,4.0,0.002396644697423607
llama,seqkd,20,E_ood,14,mlp.down_proj,0.1,1256,1209,47,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.09993096546263808,0.10007603094147488,6.903453736192833e-05,7.603094147487499e-05,6.903453736192833e-05,20.46024472944384,813.0288252033439,0.048875270712716565,0.18087387415208547,0.2744087928069109,0,PASS,1259.0,1213.0,3.0,0.0023828435266084196,4.0,0.0032976092333058533
llama,seqkd,20,E_if,14,self_attn.q_proj,0.01,1095,620,475,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.00997807353161367,0.010002638339152804,2.192646838632996e-05,2.6383391528040506e-06,2.6383391528040506e-06,9.593439835788153,128.89003244173227,0.10423789767977885,0.4179932045439503,0.6250651639327085,0,PASS,1105.0,630.0,10.0,0.00904977375565611,10.0,0.015873015873015872
llama,seqkd,20,E_if,14,self_attn.q_proj,0.025,722,302,420,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.02498662721804535,0.02504958464938177,1.3372781954651414e-05,4.958464938176893e-05,1.3372781954651414e-05,9.593439835788153,128.89003244173227,0.10423789767977885,0.4179932045439503,0.6250651639327085,0,PASS,731.0,309.0,9.0,0.012311901504787962,7.0,0.022653721682847898
llama,seqkd,20,E_if,14,self_attn.q_proj,0.05,460,132,328,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.04990398090582343,0.050045982271227946,9.601909417657206e-05,4.598227122794285e-05,4.598227122794285e-05,9.593439835788153,128.89003244173227,0.10423789767977885,0.4179932045439503,0.6250651639327085,0,PASS,467.0,135.0,7.0,0.014989293361884369,3.0,0.022222222222222223
llama,seqkd,20,E_if,14,self_attn.q_proj,0.1,243,43,200,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.09969474295849468,0.1000687693565695,0.0003052570415053302,6.876935656949246e-05,6.876935656949246e-05,9.593439835788153,128.89003244173227,0.10423789767977885,0.4179932045439503,0.6250651639327085,0,PASS,248.0,44.0,5.0,0.020161290322580645,1.0,0.022727272727272728
llama,seqkd,20,E_if,14,self_attn.k_proj,0.01,533,341,192,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.009953720327035065,0.010011066723004855,4.627967296493528e-05,1.106672300485445e-05,1.106672300485445e-05,8.898480272901848,93.79517981955209,0.1123787398894681,0.44795519666159883,0.6593198515674634,0,PASS,537.0,345.0,4.0,0.0074487895716946,4.0,0.011594202898550725
llama,seqkd,20,E_if,14,self_attn.k_proj,0.025,368,186,182,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.02495775461416112,0.025096154786549425,4.224538583888146e-05,9.615478654942389e-05,4.224538583888146e-05,8.898480272901848,93.79517981955209,0.1123787398894681,0.44795519666159883,0.6593198515674634,0,PASS,373.0,188.0,5.0,0.013404825737265416,2.0,0.010638297872340425
llama,seqkd,20,E_if,14,self_attn.k_proj,0.05,246,96,150,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.04980104300252817,0.05009806726246544,0.00019895699747183443,9.806726246543856e-05,9.806726246543856e-05,8.898480272901848,93.79517981955209,0.1123787398894681,0.44795519666159883,0.6593198515674634,0,PASS,250.0,98.0,4.0,0.016,2.0,0.02040816326530612
llama,seqkd,20,E_if,14,self_attn.k_proj,0.1,141,42,99,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.09937166180066756,0.10012947563253143,0.0006283381993324455,0.00012947563253142003,0.00012947563253142003,8.898480272901848,93.79517981955209,0.1123787398894681,0.44795519666159883,0.6593198515674634,0,PASS,143.0,42.0,2.0,0.013986013986013986,0.0,0.0
llama,seqkd,20,E_if,14,self_attn.v_proj,0.01,840,829,11,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.00995052042896322,0.010043200752694518,4.9479571036780204e-05,4.320075269451801e-05,4.320075269451801e-05,25.161828166946183,321.59827230705355,0.03974274020810814,0.21489809022406048,0.38089481524516,0,PASS,841.0,831.0,1.0,0.0011890606420927466,2.0,0.0024067388688327317
llama,seqkd,20,E_if,14,self_attn.v_proj,0.025,717,701,16,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.02493485209794882,0.025089531732965843,6.514790205118179e-05,8.953173296584113e-05,6.514790205118179e-05,25.161828166946183,321.59827230705355,0.03974274020810814,0.21489809022406048,0.38089481524516,0,PASS,719.0,703.0,2.0,0.0027816411682892906,2.0,0.002844950213371266
llama,seqkd,20,E_if,14,self_attn.v_proj,0.05,589,568,21,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.04981692989998717,0.05005651999169584,0.0001830701000128318,5.651999169583449e-05,5.651999169583449e-05,25.161828166946183,321.59827230705355,0.03974274020810814,0.21489809022406048,0.38089481524516,0,PASS,591.0,571.0,2.0,0.00338409475465313,3.0,0.005253940455341506
llama,seqkd,20,E_if,14,self_attn.v_proj,0.1,430,406,24,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.09983039943931468,0.10023494417931644,0.00016960056068532348,0.00023494417931643752,0.00016960056068532348,25.161828166946183,321.59827230705355,0.03974274020810814,0.21489809022406048,0.38089481524516,0,PASS,433.0,408.0,3.0,0.006928406466512702,2.0,0.004901960784313725
llama,seqkd,20,E_if,14,self_attn.o_proj,0.01,1560,1511,49,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.00999370045572242,0.01002170043327305,6.299544277580879e-06,2.1700433273050615e-05,6.299544277580879e-06,17.50586996349871,402.3243831959842,0.0571236963421463,0.2300171395001655,0.37553888164818994,0,PASS,1559.0,1511.0,-1.0,-0.0006414368184733803,0.0,0.0
llama,seqkd,20,E_if,14,self_attn.o_proj,0.025,1212,1156,56,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.024962648645826105,0.025024873715787745,3.735135417389651e-05,2.4873715787743222e-05,2.4873715787743222e-05,17.50586996349871,402.3243831959842,0.0571236963421463,0.2300171395001655,0.37553888164818994,0,PASS,1211.0,1157.0,-1.0,-0.0008257638315441783,1.0,0.000864304235090752
llama,seqkd,20,E_if,14,self_attn.o_proj,0.05,925,866,59,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.049932082592819435,0.050049818349644934,6.791740718056771e-05,4.981834964493115e-05,4.981834964493115e-05,17.50586996349871,402.3243831959842,0.0571236963421463,0.2300171395001655,0.37553888164818994,0,PASS,925.0,868.0,0.0,0.0,2.0,0.002304147465437788
llama,seqkd,20,E_if,14,self_attn.o_proj,0.1,628,570,58,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.09988376830049576,0.1001178456974862,0.00011623169950424062,0.00011784569748619911,0.00011623169950424062,17.50586996349871,402.3243831959842,0.0571236963421463,0.2300171395001655,0.37553888164818994,0,PASS,629.0,572.0,1.0,0.001589825119236884,2.0,0.0034965034965034965
